Entity,Code,Date,Total confirmed cases (cases),Daily new confirmed cases (cases)
Macedonia,MKD,"Jan 6, 2020",0,0
Macedonia,MKD,"Jan 7, 2020",0,0
Macedonia,MKD,"Jan 8, 2020",0,0
Macedonia,MKD,"Jan 9, 2020",0,0
Macedonia,MKD,"Jan 10, 2020",0,0
Macedonia,MKD,"Jan 11, 2020",0,0
Macedonia,MKD,"Jan 12, 2020",0,0
Macedonia,MKD,"Jan 13, 2020",0,0
Macedonia,MKD,"Jan 14, 2020",0,0
Macedonia,MKD,"Jan 15, 2020",0,0
Macedonia,MKD,"Jan 16, 2020",0,0
Macedonia,MKD,"Jan 17, 2020",0,0
Macedonia,MKD,"Jan 18, 2020",0,0
Macedonia,MKD,"Jan 19, 2020",0,0
Macedonia,MKD,"Jan 20, 2020",0,0
Macedonia,MKD,"Jan 21, 2020",0,0
Macedonia,MKD,"Jan 22, 2020",0,0
Macedonia,MKD,"Jan 23, 2020",0,0
Macedonia,MKD,"Jan 24, 2020",0,0
Macedonia,MKD,"Jan 25, 2020",0,0
Macedonia,MKD,"Jan 26, 2020",0,0
Macedonia,MKD,"Jan 27, 2020",0,0
Macedonia,MKD,"Jan 28, 2020",0,0
Macedonia,MKD,"Jan 29, 2020",0,0
Macedonia,MKD,"Jan 30, 2020",0,0
Macedonia,MKD,"Jan 31, 2020",0,0
Macedonia,MKD,"Feb 1, 2020",0,0
Macedonia,MKD,"Feb 2, 2020",0,0
Macedonia,MKD,"Feb 3, 2020",0,0
Macedonia,MKD,"Feb 4, 2020",0,0
Macedonia,MKD,"Feb 5, 2020",0,0
Macedonia,MKD,"Feb 6, 2020",0,0
Macedonia,MKD,"Feb 7, 2020",0,0
Macedonia,MKD,"Feb 8, 2020",0,0
Macedonia,MKD,"Feb 9, 2020",0,0
Macedonia,MKD,"Feb 10, 2020",0,0
Macedonia,MKD,"Feb 11, 2020",0,0
Macedonia,MKD,"Feb 12, 2020",0,0
Macedonia,MKD,"Feb 13, 2020",0,0
Macedonia,MKD,"Feb 14, 2020",0,0
Macedonia,MKD,"Feb 15, 2020",0,0
Macedonia,MKD,"Feb 16, 2020",0,0
Macedonia,MKD,"Feb 17, 2020",0,0
Macedonia,MKD,"Feb 18, 2020",0,0
Macedonia,MKD,"Feb 19, 2020",0,0
Macedonia,MKD,"Feb 20, 2020",0,0
Macedonia,MKD,"Feb 21, 2020",0,0
Macedonia,MKD,"Feb 22, 2020",0,0
Macedonia,MKD,"Feb 23, 2020",0,0
Macedonia,MKD,"Feb 24, 2020",0,0
Macedonia,MKD,"Feb 25, 2020",0,0
Macedonia,MKD,"Feb 26, 2020",0,0
Macedonia,MKD,"Feb 27, 2020",1,1
Macedonia,MKD,"Feb 28, 2020",1,0
Macedonia,MKD,"Feb 29, 2020",1,0
Macedonia,MKD,"Mar 1, 2020",1,0
Macedonia,MKD,"Mar 2, 2020",1,0
Macedonia,MKD,"Mar 7, 2020",3,2
Macedonia,MKD,"Mar 11, 2020",7,4
Macedonia,MKD,"Mar 13, 2020",9,2
Macedonia,MKD,"Mar 14, 2020",13,4
Macedonia,MKD,"Mar 16, 2020",13,0
Macedonia,MKD,"Mar 17, 2020",19,6
Macedonia,MKD,"Mar 18, 2020",31,12
Macedonia,MKD,"Mar 19, 2020",42,11
Macedonia,MKD,"Mar 20, 2020",48,6
Macedonia,MKD,"Mar 21, 2020",70,22
Macedonia,MKD,"Mar 22, 2020",85,15
Macedonia,MKD,"Mar 23, 2020",114,29
Macedonia,MKD,"Mar 24, 2020",136,22
Macedonia,MKD,"Mar 25, 2020",148,12
Macedonia,MKD,"Mar 26, 2020",177,29
Macedonia,MKD,"Mar 27, 2020",201,24
Macedonia,MKD,"Mar 28, 2020",219,18
Macedonia,MKD,"Mar 29, 2020",241,22
Macedonia,MKD,"Mar 30, 2020",259,18
Madagascar,MDG,"Mar 21, 2020",3,3
Madagascar,MDG,"Mar 22, 2020",3,0
Madagascar,MDG,"Mar 23, 2020",3,0
Madagascar,MDG,"Mar 24, 2020",17,14
Madagascar,MDG,"Mar 25, 2020",19,2
Madagascar,MDG,"Mar 26, 2020",19,0
Madagascar,MDG,"Mar 27, 2020",23,4
Madagascar,MDG,"Mar 28, 2020",24,1
Madagascar,MDG,"Mar 29, 2020",28,4
Madagascar,MDG,"Mar 30, 2020",37,9
Malaysia,MYS,"Dec 31, 2019",0,0
Malaysia,MYS,"Jan 1, 2020",0,0
Malaysia,MYS,"Jan 2, 2020",0,0
Malaysia,MYS,"Jan 3, 2020",0,0
Malaysia,MYS,"Jan 4, 2020",0,0
Malaysia,MYS,"Jan 5, 2020",0,0
Malaysia,MYS,"Jan 6, 2020",0,0
Malaysia,MYS,"Jan 7, 2020",0,0
Malaysia,MYS,"Jan 8, 2020",0,0
Malaysia,MYS,"Jan 9, 2020",0,0
Malaysia,MYS,"Jan 10, 2020",0,0
Malaysia,MYS,"Jan 11, 2020",0,0
Malaysia,MYS,"Jan 12, 2020",0,0
Malaysia,MYS,"Jan 13, 2020",0,0
Malaysia,MYS,"Jan 14, 2020",0,0
Malaysia,MYS,"Jan 15, 2020",0,0
Malaysia,MYS,"Jan 16, 2020",0,0
Malaysia,MYS,"Jan 17, 2020",0,0
Malaysia,MYS,"Jan 18, 2020",0,0
Malaysia,MYS,"Jan 19, 2020",0,0
Malaysia,MYS,"Jan 20, 2020",0,0
Malaysia,MYS,"Jan 21, 2020",0,0
Malaysia,MYS,"Jan 22, 2020",0,0
Malaysia,MYS,"Jan 23, 2020",0,0
Malaysia,MYS,"Jan 24, 2020",0,0
Malaysia,MYS,"Jan 25, 2020",3,3
Malaysia,MYS,"Jan 26, 2020",4,1
Malaysia,MYS,"Jan 27, 2020",4,0
Malaysia,MYS,"Jan 28, 2020",4,0
Malaysia,MYS,"Jan 29, 2020",7,3
Malaysia,MYS,"Jan 30, 2020",7,0
Malaysia,MYS,"Jan 31, 2020",8,1
Malaysia,MYS,"Feb 1, 2020",8,0
Malaysia,MYS,"Feb 2, 2020",8,0
Malaysia,MYS,"Feb 3, 2020",8,0
Malaysia,MYS,"Feb 4, 2020",8,0
Malaysia,MYS,"Feb 5, 2020",10,2
Malaysia,MYS,"Feb 6, 2020",12,2
Malaysia,MYS,"Feb 7, 2020",14,2
Malaysia,MYS,"Feb 8, 2020",15,1
Malaysia,MYS,"Feb 9, 2020",16,1
Malaysia,MYS,"Feb 10, 2020",18,2
Malaysia,MYS,"Feb 11, 2020",18,0
Malaysia,MYS,"Feb 12, 2020",18,0
Malaysia,MYS,"Feb 13, 2020",18,0
Malaysia,MYS,"Feb 14, 2020",19,1
Malaysia,MYS,"Feb 15, 2020",21,2
Malaysia,MYS,"Feb 16, 2020",22,1
Malaysia,MYS,"Feb 17, 2020",22,0
Malaysia,MYS,"Feb 18, 2020",22,0
Malaysia,MYS,"Feb 19, 2020",22,0
Malaysia,MYS,"Feb 20, 2020",22,0
Malaysia,MYS,"Feb 21, 2020",22,0
Malaysia,MYS,"Feb 22, 2020",22,0
Malaysia,MYS,"Feb 23, 2020",22,0
Malaysia,MYS,"Feb 24, 2020",22,0
Malaysia,MYS,"Feb 25, 2020",22,0
Malaysia,MYS,"Feb 26, 2020",22,0
Malaysia,MYS,"Feb 27, 2020",22,0
Malaysia,MYS,"Feb 28, 2020",23,1
Malaysia,MYS,"Feb 29, 2020",25,2
Malaysia,MYS,"Mar 1, 2020",25,0
Malaysia,MYS,"Mar 2, 2020",29,4
Malaysia,MYS,"Mar 4, 2020",36,7
Malaysia,MYS,"Mar 5, 2020",50,14
Malaysia,MYS,"Mar 6, 2020",50,0
Malaysia,MYS,"Mar 7, 2020",83,33
Malaysia,MYS,"Mar 8, 2020",93,10
Malaysia,MYS,"Mar 9, 2020",99,6
Malaysia,MYS,"Mar 10, 2020",117,18
Malaysia,MYS,"Mar 11, 2020",129,12
Malaysia,MYS,"Mar 12, 2020",149,20
Malaysia,MYS,"Mar 13, 2020",158,9
Malaysia,MYS,"Mar 14, 2020",197,39
Malaysia,MYS,"Mar 15, 2020",238,41
Malaysia,MYS,"Mar 16, 2020",428,190
Malaysia,MYS,"Mar 17, 2020",553,125
Malaysia,MYS,"Mar 18, 2020",673,120
Malaysia,MYS,"Mar 19, 2020",790,117
Malaysia,MYS,"Mar 20, 2020",900,110
Malaysia,MYS,"Mar 21, 2020",1030,130
Malaysia,MYS,"Mar 22, 2020",1183,153
Malaysia,MYS,"Mar 23, 2020",1306,123
Malaysia,MYS,"Mar 24, 2020",1518,212
Malaysia,MYS,"Mar 25, 2020",1624,106
Malaysia,MYS,"Mar 26, 2020",1796,172
Malaysia,MYS,"Mar 27, 2020",2031,235
Malaysia,MYS,"Mar 28, 2020",2161,130
Malaysia,MYS,"Mar 29, 2020",2320,159
Malaysia,MYS,"Mar 30, 2020",2470,150
Maldives,MDV,"Mar 8, 2020",2,2
Maldives,MDV,"Mar 9, 2020",4,2
Maldives,MDV,"Mar 11, 2020",6,2
Maldives,MDV,"Mar 12, 2020",8,2
Maldives,MDV,"Mar 14, 2020",9,1
Maldives,MDV,"Mar 15, 2020",9,0
Maldives,MDV,"Mar 16, 2020",13,4
Maldives,MDV,"Mar 17, 2020",13,0
Maldives,MDV,"Mar 18, 2020",13,0
Maldives,MDV,"Mar 19, 2020",13,0
Maldives,MDV,"Mar 20, 2020",13,0
Maldives,MDV,"Mar 21, 2020",13,0
Maldives,MDV,"Mar 22, 2020",13,0
Maldives,MDV,"Mar 23, 2020",13,0
Maldives,MDV,"Mar 24, 2020",13,0
Maldives,MDV,"Mar 25, 2020",13,0
Maldives,MDV,"Mar 26, 2020",13,0
Maldives,MDV,"Mar 27, 2020",13,0
Maldives,MDV,"Mar 28, 2020",14,1
Maldives,MDV,"Mar 29, 2020",16,2
Maldives,MDV,"Mar 30, 2020",17,1
Mali,MLI,"Mar 26, 2020",2,2
Mali,MLI,"Mar 27, 2020",4,2
Mali,MLI,"Mar 28, 2020",4,0
Mali,MLI,"Mar 29, 2020",9,5
Mali,MLI,"Mar 30, 2020",18,9
Malta,MLT,"Mar 8, 2020",3,3
Malta,MLT,"Mar 10, 2020",4,1
Malta,MLT,"Mar 12, 2020",6,2
Malta,MLT,"Mar 13, 2020",9,3
Malta,MLT,"Mar 14, 2020",12,3
Malta,MLT,"Mar 15, 2020",18,6
Malta,MLT,"Mar 16, 2020",21,3
Malta,MLT,"Mar 17, 2020",30,9
Malta,MLT,"Mar 18, 2020",38,8
Malta,MLT,"Mar 19, 2020",48,10
Malta,MLT,"Mar 20, 2020",53,5
Malta,MLT,"Mar 21, 2020",64,11
Malta,MLT,"Mar 22, 2020",73,9
Malta,MLT,"Mar 23, 2020",90,17
Malta,MLT,"Mar 24, 2020",107,17
Malta,MLT,"Mar 25, 2020",120,13
Malta,MLT,"Mar 26, 2020",129,9
Malta,MLT,"Mar 27, 2020",134,5
Malta,MLT,"Mar 28, 2020",139,5
Malta,MLT,"Mar 29, 2020",139,0
Malta,MLT,"Mar 30, 2020",151,12
Mauritania,MRT,"Mar 15, 2020",1,1
Mauritania,MRT,"Mar 16, 2020",1,0
Mauritania,MRT,"Mar 17, 2020",1,0
Mauritania,MRT,"Mar 18, 2020",1,0
Mauritania,MRT,"Mar 19, 2020",1,0
Mauritania,MRT,"Mar 20, 2020",2,1
Mauritania,MRT,"Mar 21, 2020",2,0
Mauritania,MRT,"Mar 22, 2020",2,0
Mauritania,MRT,"Mar 23, 2020",2,0
Mauritania,MRT,"Mar 24, 2020",2,0
Mauritania,MRT,"Mar 25, 2020",2,0
Mauritania,MRT,"Mar 26, 2020",2,0
Mauritania,MRT,"Mar 27, 2020",3,1
Mauritania,MRT,"Mar 28, 2020",3,0
Mauritania,MRT,"Mar 29, 2020",5,2
Mauritania,MRT,"Mar 30, 2020",5,0
Mauritius,MUS,"Mar 20, 2020",3,3
Mauritius,MUS,"Mar 21, 2020",12,9
Mauritius,MUS,"Mar 22, 2020",14,2
Mauritius,MUS,"Mar 23, 2020",28,14
Mauritius,MUS,"Mar 24, 2020",36,8
Mauritius,MUS,"Mar 25, 2020",42,6
Mauritius,MUS,"Mar 26, 2020",48,6
Mauritius,MUS,"Mar 27, 2020",81,33
Mauritius,MUS,"Mar 28, 2020",94,13
Mauritius,MUS,"Mar 29, 2020",102,8
Mauritius,MUS,"Mar 30, 2020",110,8
Mexico,MEX,"Dec 31, 2019",0,0
Mexico,MEX,"Jan 1, 2020",0,0
Mexico,MEX,"Jan 2, 2020",0,0
Mexico,MEX,"Jan 3, 2020",0,0
Mexico,MEX,"Jan 4, 2020",0,0
Mexico,MEX,"Jan 5, 2020",0,0
Mexico,MEX,"Jan 6, 2020",0,0
Mexico,MEX,"Jan 7, 2020",0,0
Mexico,MEX,"Jan 8, 2020",0,0
Mexico,MEX,"Jan 9, 2020",0,0
Mexico,MEX,"Jan 10, 2020",0,0
Mexico,MEX,"Jan 11, 2020",0,0
Mexico,MEX,"Jan 12, 2020",0,0
Mexico,MEX,"Jan 13, 2020",0,0
Mexico,MEX,"Jan 14, 2020",0,0
Mexico,MEX,"Jan 15, 2020",0,0
Mexico,MEX,"Jan 16, 2020",0,0
Mexico,MEX,"Jan 17, 2020",0,0
Mexico,MEX,"Jan 18, 2020",0,0
Mexico,MEX,"Jan 19, 2020",0,0
Mexico,MEX,"Jan 20, 2020",0,0
Mexico,MEX,"Jan 21, 2020",0,0
Mexico,MEX,"Jan 22, 2020",0,0
Mexico,MEX,"Jan 23, 2020",0,0
Mexico,MEX,"Jan 24, 2020",0,0
Mexico,MEX,"Jan 25, 2020",0,0
Mexico,MEX,"Jan 26, 2020",0,0
Mexico,MEX,"Jan 27, 2020",0,0
Mexico,MEX,"Jan 28, 2020",0,0
Mexico,MEX,"Jan 29, 2020",0,0
Mexico,MEX,"Jan 30, 2020",0,0
Mexico,MEX,"Jan 31, 2020",0,0
Mexico,MEX,"Feb 1, 2020",0,0
Mexico,MEX,"Feb 2, 2020",0,0
Mexico,MEX,"Feb 3, 2020",0,0
Mexico,MEX,"Feb 4, 2020",0,0
Mexico,MEX,"Feb 5, 2020",0,0
Mexico,MEX,"Feb 6, 2020",0,0
Mexico,MEX,"Feb 7, 2020",0,0
Mexico,MEX,"Feb 8, 2020",0,0
Mexico,MEX,"Feb 9, 2020",0,0
Mexico,MEX,"Feb 10, 2020",0,0
Mexico,MEX,"Feb 11, 2020",0,0
Mexico,MEX,"Feb 12, 2020",0,0
Mexico,MEX,"Feb 13, 2020",0,0
Mexico,MEX,"Feb 14, 2020",0,0
Mexico,MEX,"Feb 15, 2020",0,0
Mexico,MEX,"Feb 16, 2020",0,0
Mexico,MEX,"Feb 17, 2020",0,0
Mexico,MEX,"Feb 18, 2020",0,0
Mexico,MEX,"Feb 19, 2020",0,0
Mexico,MEX,"Feb 20, 2020",0,0
Mexico,MEX,"Feb 21, 2020",0,0
Mexico,MEX,"Feb 22, 2020",0,0
Mexico,MEX,"Feb 23, 2020",0,0
Mexico,MEX,"Feb 24, 2020",0,0
Mexico,MEX,"Feb 25, 2020",0,0
Mexico,MEX,"Feb 26, 2020",0,0
Mexico,MEX,"Feb 27, 2020",0,0
Mexico,MEX,"Feb 28, 2020",0,0
Mexico,MEX,"Feb 29, 2020",2,2
Mexico,MEX,"Mar 1, 2020",4,2
Mexico,MEX,"Mar 2, 2020",5,1
Mexico,MEX,"Mar 9, 2020",7,2
Mexico,MEX,"Mar 12, 2020",11,4
Mexico,MEX,"Mar 13, 2020",16,5
Mexico,MEX,"Mar 14, 2020",26,10
Mexico,MEX,"Mar 15, 2020",41,15
Mexico,MEX,"Mar 16, 2020",53,12
Mexico,MEX,"Mar 17, 2020",82,29
Mexico,MEX,"Mar 18, 2020",93,11
Mexico,MEX,"Mar 19, 2020",118,25
Mexico,MEX,"Mar 20, 2020",164,46
Mexico,MEX,"Mar 21, 2020",203,39
Mexico,MEX,"Mar 22, 2020",251,48
Mexico,MEX,"Mar 23, 2020",316,65
Mexico,MEX,"Mar 24, 2020",367,51
Mexico,MEX,"Mar 25, 2020",405,38
Mexico,MEX,"Mar 26, 2020",475,70
Mexico,MEX,"Mar 27, 2020",585,110
Mexico,MEX,"Mar 28, 2020",717,132
Mexico,MEX,"Mar 29, 2020",848,131
Mexico,MEX,"Mar 30, 2020",993,145
Moldova,MDA,"Mar 8, 2020",1,1
Moldova,MDA,"Mar 11, 2020",3,2
Moldova,MDA,"Mar 12, 2020",4,1
Moldova,MDA,"Mar 13, 2020",6,2
Moldova,MDA,"Mar 14, 2020",8,2
Moldova,MDA,"Mar 15, 2020",20,12
Moldova,MDA,"Mar 16, 2020",23,3
Moldova,MDA,"Mar 17, 2020",29,6
Moldova,MDA,"Mar 18, 2020",30,1
Moldova,MDA,"Mar 19, 2020",36,6
Moldova,MDA,"Mar 20, 2020",49,13
Moldova,MDA,"Mar 21, 2020",66,17
Moldova,MDA,"Mar 22, 2020",80,14
Moldova,MDA,"Mar 23, 2020",94,14
Moldova,MDA,"Mar 24, 2020",109,15
Moldova,MDA,"Mar 25, 2020",125,16
Moldova,MDA,"Mar 26, 2020",149,24
Moldova,MDA,"Mar 27, 2020",177,28
Moldova,MDA,"Mar 28, 2020",199,22
Moldova,MDA,"Mar 29, 2020",231,32
Moldova,MDA,"Mar 30, 2020",263,32
Monaco,MCO,"Dec 31, 2019",0,0
Monaco,MCO,"Jan 1, 2020",0,0
Monaco,MCO,"Jan 2, 2020",0,0
Monaco,MCO,"Jan 3, 2020",0,0
Monaco,MCO,"Jan 4, 2020",0,0
Monaco,MCO,"Jan 5, 2020",0,0
Monaco,MCO,"Jan 6, 2020",0,0
Monaco,MCO,"Jan 7, 2020",0,0
Monaco,MCO,"Jan 8, 2020",0,0
Monaco,MCO,"Jan 9, 2020",0,0
Monaco,MCO,"Jan 10, 2020",0,0
Monaco,MCO,"Jan 11, 2020",0,0
Monaco,MCO,"Jan 12, 2020",0,0
Monaco,MCO,"Jan 13, 2020",0,0
Monaco,MCO,"Jan 14, 2020",0,0
Monaco,MCO,"Jan 15, 2020",0,0
Monaco,MCO,"Jan 16, 2020",0,0
Monaco,MCO,"Jan 17, 2020",0,0
Monaco,MCO,"Jan 18, 2020",0,0
Monaco,MCO,"Jan 19, 2020",0,0
Monaco,MCO,"Jan 20, 2020",0,0
Monaco,MCO,"Jan 21, 2020",0,0
Monaco,MCO,"Jan 22, 2020",0,0
Monaco,MCO,"Jan 23, 2020",0,0
Monaco,MCO,"Jan 24, 2020",0,0
Monaco,MCO,"Jan 25, 2020",0,0
Monaco,MCO,"Jan 26, 2020",0,0
Monaco,MCO,"Jan 27, 2020",0,0
Monaco,MCO,"Jan 28, 2020",0,0
Monaco,MCO,"Jan 29, 2020",0,0
Monaco,MCO,"Jan 30, 2020",0,0
Monaco,MCO,"Jan 31, 2020",0,0
Monaco,MCO,"Feb 1, 2020",0,0
Monaco,MCO,"Feb 2, 2020",0,0
Monaco,MCO,"Feb 3, 2020",0,0
Monaco,MCO,"Feb 4, 2020",0,0
Monaco,MCO,"Feb 5, 2020",0,0
Monaco,MCO,"Feb 6, 2020",0,0
Monaco,MCO,"Feb 7, 2020",0,0
Monaco,MCO,"Feb 8, 2020",0,0
Monaco,MCO,"Feb 9, 2020",0,0
Monaco,MCO,"Feb 10, 2020",0,0
Monaco,MCO,"Feb 11, 2020",0,0
Monaco,MCO,"Feb 12, 2020",0,0
Monaco,MCO,"Feb 13, 2020",0,0
Monaco,MCO,"Feb 14, 2020",0,0
Monaco,MCO,"Feb 15, 2020",0,0
Monaco,MCO,"Feb 16, 2020",0,0
Monaco,MCO,"Feb 17, 2020",0,0
Monaco,MCO,"Feb 18, 2020",0,0
Monaco,MCO,"Feb 19, 2020",0,0
Monaco,MCO,"Feb 20, 2020",0,0
Monaco,MCO,"Feb 21, 2020",0,0
Monaco,MCO,"Feb 22, 2020",0,0
Monaco,MCO,"Feb 23, 2020",0,0
Monaco,MCO,"Feb 24, 2020",0,0
Monaco,MCO,"Feb 25, 2020",0,0
Monaco,MCO,"Feb 26, 2020",0,0
Monaco,MCO,"Feb 27, 2020",0,0
Monaco,MCO,"Feb 28, 2020",0,0
Monaco,MCO,"Feb 29, 2020",1,1
Monaco,MCO,"Mar 1, 2020",1,0
Monaco,MCO,"Mar 2, 2020",1,0
Monaco,MCO,"Mar 15, 2020",3,2
Monaco,MCO,"Mar 16, 2020",7,4
Monaco,MCO,"Mar 17, 2020",9,2
Monaco,MCO,"Mar 18, 2020",9,0
Monaco,MCO,"Mar 19, 2020",9,0
Monaco,MCO,"Mar 20, 2020",11,2
Monaco,MCO,"Mar 21, 2020",12,1
Monaco,MCO,"Mar 22, 2020",18,6
Monaco,MCO,"Mar 23, 2020",23,5
Monaco,MCO,"Mar 24, 2020",23,0
Monaco,MCO,"Mar 25, 2020",27,4
Monaco,MCO,"Mar 26, 2020",31,4
Monaco,MCO,"Mar 27, 2020",33,2
Monaco,MCO,"Mar 28, 2020",42,9
Monaco,MCO,"Mar 29, 2020",43,1
Monaco,MCO,"Mar 30, 2020",46,3
Mongolia,MNG,"Mar 10, 2020",1,1
Mongolia,MNG,"Mar 15, 2020",1,0
Mongolia,MNG,"Mar 18, 2020",4,3
Mongolia,MNG,"Mar 19, 2020",5,1
Mongolia,MNG,"Mar 20, 2020",5,0
Mongolia,MNG,"Mar 21, 2020",6,1
Mongolia,MNG,"Mar 22, 2020",10,4
Mongolia,MNG,"Mar 23, 2020",10,0
Mongolia,MNG,"Mar 24, 2020",10,0
Mongolia,MNG,"Mar 25, 2020",10,0
Mongolia,MNG,"Mar 26, 2020",10,0
Mongolia,MNG,"Mar 27, 2020",11,1
Mongolia,MNG,"Mar 28, 2020",11,0
Mongolia,MNG,"Mar 29, 2020",12,1
Mongolia,MNG,"Mar 30, 2020",12,0
Montenegro,MNE,"Mar 18, 2020",2,2
Montenegro,MNE,"Mar 19, 2020",8,6
Montenegro,MNE,"Mar 20, 2020",13,5
Montenegro,MNE,"Mar 21, 2020",14,1
Montenegro,MNE,"Mar 22, 2020",14,0
Montenegro,MNE,"Mar 23, 2020",21,7
Montenegro,MNE,"Mar 24, 2020",27,6
Montenegro,MNE,"Mar 25, 2020",47,20
Montenegro,MNE,"Mar 26, 2020",53,6
Montenegro,MNE,"Mar 27, 2020",67,14
Montenegro,MNE,"Mar 28, 2020",75,8
Montenegro,MNE,"Mar 29, 2020",84,9
Montenegro,MNE,"Mar 30, 2020",85,1
Montserrat,MSR,"Mar 21, 2020",1,1
Montserrat,MSR,"Mar 22, 2020",1,0
Montserrat,MSR,"Mar 23, 2020",1,0
Montserrat,MSR,"Mar 24, 2020",1,0
Montserrat,MSR,"Mar 25, 2020",1,0
Montserrat,MSR,"Mar 26, 2020",1,0
Montserrat,MSR,"Mar 27, 2020",5,4
Montserrat,MSR,"Mar 28, 2020",5,0
Montserrat,MSR,"Mar 29, 2020",5,0
Montserrat,MSR,"Mar 30, 2020",5,0
Morocco,MAR,"Mar 3, 2020",1,1
Morocco,MAR,"Mar 6, 2020",2,1
Morocco,MAR,"Mar 12, 2020",5,3
Morocco,MAR,"Mar 13, 2020",6,1
Morocco,MAR,"Mar 14, 2020",7,1
Morocco,MAR,"Mar 15, 2020",18,11
Morocco,MAR,"Mar 16, 2020",28,10
Morocco,MAR,"Mar 17, 2020",37,9
Morocco,MAR,"Mar 18, 2020",44,7
Morocco,MAR,"Mar 19, 2020",54,10
Morocco,MAR,"Mar 20, 2020",63,9
Morocco,MAR,"Mar 21, 2020",86,23
Morocco,MAR,"Mar 22, 2020",96,10
Morocco,MAR,"Mar 23, 2020",115,19
Morocco,MAR,"Mar 24, 2020",134,19
Morocco,MAR,"Mar 25, 2020",170,36
Morocco,MAR,"Mar 26, 2020",225,55
Morocco,MAR,"Mar 27, 2020",275,50
Morocco,MAR,"Mar 28, 2020",345,70
Morocco,MAR,"Mar 29, 2020",358,13
Morocco,MAR,"Mar 30, 2020",479,121
Mozambique,MOZ,"Mar 23, 2020",1,1
Mozambique,MOZ,"Mar 24, 2020",1,0
Mozambique,MOZ,"Mar 25, 2020",1,0
Mozambique,MOZ,"Mar 26, 2020",5,4
Mozambique,MOZ,"Mar 27, 2020",7,2
Mozambique,MOZ,"Mar 28, 2020",7,0
Mozambique,MOZ,"Mar 29, 2020",8,1
Mozambique,MOZ,"Mar 30, 2020",8,0
Myanmar,MMR,"Mar 17, 2020",0,0
Myanmar,MMR,"Mar 24, 2020",2,2
Myanmar,MMR,"Mar 25, 2020",3,1
Myanmar,MMR,"Mar 26, 2020",3,0
Myanmar,MMR,"Mar 27, 2020",5,2
Myanmar,MMR,"Mar 28, 2020",5,0
Myanmar,MMR,"Mar 29, 2020",8,3
Myanmar,MMR,"Mar 30, 2020",8,0
Namibia,NAM,"Mar 15, 2020",2,2
Namibia,NAM,"Mar 16, 2020",2,0
Namibia,NAM,"Mar 17, 2020",2,0
Namibia,NAM,"Mar 18, 2020",2,0
Namibia,NAM,"Mar 19, 2020",2,0
Namibia,NAM,"Mar 20, 2020",2,0
Namibia,NAM,"Mar 21, 2020",3,1
Namibia,NAM,"Mar 22, 2020",3,0
Namibia,NAM,"Mar 23, 2020",3,0
Namibia,NAM,"Mar 24, 2020",3,0
Namibia,NAM,"Mar 25, 2020",3,0
Namibia,NAM,"Mar 26, 2020",4,1
Namibia,NAM,"Mar 27, 2020",8,4
Namibia,NAM,"Mar 28, 2020",8,0
Namibia,NAM,"Mar 29, 2020",8,0
Namibia,NAM,"Mar 30, 2020",11,3
Nepal,NPL,"Dec 31, 2019",0,0
Nepal,NPL,"Jan 1, 2020",0,0
Nepal,NPL,"Jan 2, 2020",0,0
Nepal,NPL,"Jan 3, 2020",0,0
Nepal,NPL,"Jan 4, 2020",0,0
Nepal,NPL,"Jan 5, 2020",0,0
Nepal,NPL,"Jan 6, 2020",0,0
Nepal,NPL,"Jan 7, 2020",0,0
Nepal,NPL,"Jan 8, 2020",0,0
Nepal,NPL,"Jan 9, 2020",0,0
Nepal,NPL,"Jan 10, 2020",0,0
Nepal,NPL,"Jan 11, 2020",0,0
Nepal,NPL,"Jan 12, 2020",0,0
Nepal,NPL,"Jan 13, 2020",0,0
Nepal,NPL,"Jan 14, 2020",0,0
Nepal,NPL,"Jan 15, 2020",0,0
Nepal,NPL,"Jan 16, 2020",0,0
Nepal,NPL,"Jan 17, 2020",0,0
Nepal,NPL,"Jan 18, 2020",0,0
Nepal,NPL,"Jan 19, 2020",0,0
Nepal,NPL,"Jan 20, 2020",0,0
Nepal,NPL,"Jan 21, 2020",0,0
Nepal,NPL,"Jan 22, 2020",0,0
Nepal,NPL,"Jan 23, 2020",0,0
Nepal,NPL,"Jan 24, 2020",0,0
Nepal,NPL,"Jan 25, 2020",1,1
Nepal,NPL,"Jan 26, 2020",1,0
Nepal,NPL,"Jan 27, 2020",1,0
Nepal,NPL,"Jan 28, 2020",1,0
Nepal,NPL,"Jan 29, 2020",1,0
Nepal,NPL,"Jan 30, 2020",1,0
Nepal,NPL,"Jan 31, 2020",1,0
Nepal,NPL,"Feb 1, 2020",1,0
Nepal,NPL,"Feb 2, 2020",1,0
Nepal,NPL,"Feb 3, 2020",1,0
Nepal,NPL,"Feb 4, 2020",1,0
Nepal,NPL,"Feb 5, 2020",1,0
Nepal,NPL,"Feb 6, 2020",1,0
Nepal,NPL,"Feb 7, 2020",1,0
Nepal,NPL,"Feb 8, 2020",1,0
Nepal,NPL,"Feb 9, 2020",1,0
Nepal,NPL,"Feb 10, 2020",1,0
Nepal,NPL,"Feb 11, 2020",1,0
Nepal,NPL,"Feb 12, 2020",1,0
Nepal,NPL,"Feb 13, 2020",1,0
Nepal,NPL,"Feb 14, 2020",1,0
Nepal,NPL,"Feb 15, 2020",1,0
